No.,COD DANE DEPTO,DEPARTAMENTO UBICACION DISTRITO,COD DANE MUNICIPIO,MUNICIPIO UBICACION DISTRITO,MUNICIPIOS INFLUENCIA DISTRITO,VEREDA O CORREGIMIENTO,NOMBRE DEL DISTRITO,NOMBRE ASOCIACIÓN DE USUARIOS,NÚMERO ID ASOCIACIÓN,ESCALA DISTRITO,TIPO DE DISTRITO,DISTRITO EN OPERACION (S_N),AREA BRUTA -HA,AREA NETA INICIAL (beneficiada con ADT) - HA,NUMERO FAMILIAS,PRINCIPALES CULTIVOS,CONDICIÓN  JURIDICA DISTRITO,PROPIEDAD,ESTADO DE LA PROPIEDAD,RECURSOS CONSTRUCCIÓN,ADMINISTRADOR,NOMBRE FUENTE HIDRICA,SUBZONA HIDRICA,CAR,CONCESION AGUAS (S_N),NÚMERO CONCESIÓN,CAUDAL CONCESIÓN - LPS,FECHA CONCESIÓN,VIGENCIA CONCESIÓN,LONGITUD,LATITUD,OBSERVACIONES,POLIGONO DE AREA
476,52,NARIÑO,"52,287",FUNES,FUNES,"CHITARRÁN, LA MESA",CHITARRÁN,ASOCHITARRAN,509,Pequeña,Riego,SI,200,200,214,"Fríjol, Arveja, Tomate, Mora, Caña, Maíz, Tomate de Árbol, Cebolla Cabezona",Público,ADR,Legalizado,Públicos,ADR,Río Angasmayo,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 26.799' W,0° 56.374' N,,SI
477,52,NARIÑO,"52,287",FUNES,FUNES,"EL SALADO, LA VEGA",EL SALADO,ASOELSALADO LA VICTORIA,"1,039",Pequeña,Riego,SI,42,42,33,"Fríjol, Cebolla Cabezona, Arveja, Café, Maíz, Tomate",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Río Téllez,Alto Rio Putumayo,CORPONARIÑO,NO,,,,,77° 18.160' W,0° 55.007' N,,NO
478,52,NARIÑO,"52,287",FUNES,FUNES,TOTORAL,SAN FRANCISCO,ASO-SAN FRANCISCO,552,Pequeña,Riego,SI,184,184,254,"Zanahoria, Papa, Maíz, Cebolla, Alverja, Tomate",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada San Francisco, Quebrada Ahumada",Rio Guaitara,CORPONARIÑO,SI,,,,,77° 28.331' W,1° 6.045' N,,NO
479,52,NARIÑO,"52,317",GUACHUCAL,GUACHUCAL,"RESGUARDO INDÍGENA, SECTORES CASCAJAL, SAN RAFAEL, COMÚN DE JUNTAS","CASCAJAL, SAN RAFAEL, COMÚN DE JUNTAS",ASOCASCAJAL,987,Pequeña,Riego,SI,180,180,365,Pastos,Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Chimangual,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 44.015' W,0° 58.409' N,,NO
480,52,NARIÑO,"52,317",GUACHUCAL,GUACHUCAL,"RESGUARDO INDÍGENA DE GUACHUCAL, SECTOR INDAN",INDAN,INDAN,837,Pequeña,Riego,SI,210,210,210,,Privado,Asociación,Propio,AIS 2009,Asociación de Usuarios,,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 44.585' W,0° 58.249' N,,NO
481,52,NARIÑO,"52,320",GUAITARILLA,GUAITARILLA,ALEX SAN ALEJANDRO,ALEX-SAN ALEJANDRO,ASO-ALEX SAN ALEJANDRO,505,Pequeña,Riego,SI,200,200,196,"Tomate, Maíz, Fresa, Caña, Café, Pastos, Fríjol, Alverja, Mora, Granadilla",Público,ADR,Legalizado,Públicos,ADR,Quebrada El Chifle Según SC Quebrada Los Surrones,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 29.830' W,1° 10.564' N,,SI
482,52,NARIÑO,"52,320",GUAITARILLA,GUAITARILLA,"SAN FRANCISCO, SAN GERMAN BAJO","SAN FRANCISCO, SAN GERMAN BAJO",ASORFRANGER,"1,267",Pequeña,Riego,NO,63,63,63,"Quinua, Maíz, Frijol",Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,Quebrada San Francisco,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 31.951' W,1° 9.078' N,,NO
483,52,NARIÑO,"52,320",GUAITARILLA,GUAITARILLA,SAN NICOLÁS Y LA VICTORIA,SAN NICOLÁS - LA VICTORIA,ASORNICOLVI,879,Pequeña,Riego,SI,107,107,110,,Privado,Asociación,Propio,AIS 2009,Asociación de Usuarios,,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 31.151' W,1° 8.955' N,,NO
484,52,NARIÑO,"52,323",GUALMATAN,GUALMATAN,"SAN ANTONIO, PARTE INSPECCIÓN DE CUATIZ, LA COFRADÍA",LA COFRADÍA,LA COFRADIA,539,Pequeña,Riego,SI,95,95,94,"Zanahoria, Alverja, Papa, Lechuga, Brócoli, Coliflor, Hortalizas ,Brócoli, Coliflor, Lechuga, entre otros,, Haba, Tomate, Fresa",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Imbula, Cuatiz",Rio Guaitara,CORPONARIÑO,SI,,,,,77° 36.591' W,0° 55.366' N,,NO
485,52,NARIÑO,"52,352",ILES,ILES,SAN JAVIER,SAN FRANCISCO DE ILES,ASO - SAN FRANCISCO,"1,069",Pequeña,Riego,SI,30,30,30,"Papa, Maíz, Arveja, Trigo, Cebada, Pastos, Cebolla Junca",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada El Carmen,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 31.272' W,0° 58.889' N,,NO
486,52,NARIÑO,"52,352",ILES,ILES,EL ROSARIO,SAN JAVIER DE ILES,ASOSANJAVIER,"1,268",Pequeña,Riego,SI,71,71,71,"Papa, Maíz, Arveja, Cebolla, Fríjol, Hortalizas, Pastos, Trigo",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada El Guingual,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 31.655' W,0° 58.726' N,,NO
487,52,NARIÑO,"52,352",ILES,ILES,,GUINGAL,ASOGUINGAL,974,Pequeña,Riego,SI,103,103,115,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
488,52,NARIÑO,"52,354",IMUES,IMUES,SANTA ROSA,SANTA ROSA BAJA,ASOSANTAROSA,557,Pequeña,Riego,SI,24,24,22,"Tomate, Fríjol, Maíz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Chiquita,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 30.182' W,1° 3.125' N,,NO
489,52,NARIÑO,"52,356",IPIALES,IPIALES,"CHILLANQUER, CHAGUAIPE, SOLEDAD, YANALA, GUITANGAL, CHAIR",CHAGUAIPE,ASOCHAGUAIPE,507,Pequeña,Riego,SI,326,326,410,"Cebada, Maíz, Alverja, Hortalizas, Frutales, Legumbres, Papa, Maní, Café, Fríjol",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Loma del Medio Según SC Quebradas La Legiosa y La Zarza,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 40.817' W,0° 50.913' N,,NO
490,52,NARIÑO,"52,356",IPIALES,IPIALES,"BOQUERÓN, LOMA DE SURAS, CORREGIMIENTO DE SAN JUAN",SAN JUAN,ASO - SAN JUAN,527,Pequeña,Riego,SI,46,46,113,"Papa, Maíz, Arveja, Mora, Tomate, Fríjol, Tomate de Árbol, Pastos, Hortalizas",Público,ADR,Legalizado,Públicos,ADR,Quebrada Puente de Quatis,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 33.050' W,0° 53.790' N,,SI
491,52,NARIÑO,"52,381",LA FLORIDA,LA FLORIDA,,SANTANA,ASOSANTANA,946,Pequeña,Riego,SI,94,94,94,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
492,52,NARIÑO,"52,399",LA UNIÓN,LA UNIÓN,LOS OLIVOS,LOS OLIVOS,ASO-LOS OLIVOS,521,Pequeña,Riego,SI,108,108,92,"Limón, Mango, Maracuyá, Naranja, Maní, Cítricos",Público,Por definir,Sin transferir,Públicos,Asociación de Usuarios,Quebrada Santa Ana,Rio Mayo,CORPONARIÑO,SI,,,,,77° 8.403' W,1° 36.684' N,,NO
493,52,NARIÑO,"52,399",LA UNIÓN,LA UNIÓN,,QUIROZ,ASO - QUIROZ,"1,029",Pequeña,Riego,SI,268,268,263,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
494,52,NARIÑO,"52,405",LEIVA,LEIVA,SANTA LUCÍA,LIMONAR,EL LIMONAR,533,Pequeña,Riego,SI,70,70,35,"Maní, Maíz, Caña, Yuca, Sandía, Frutales",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada El Zorro,Rio Patia Alto,CORPONARIÑO,NO,,,,,77° 19.222' W,1° 51.856' N,,NO
495,52,NARIÑO,"52,411",LINARES,LINARES,"LAGUNA DEL PUEBLO, GUAITARA, NACHAO",LAGUNA DEL GUAITARA,ASO-LAGUNA DEL GUAITARA,543,Pequeña,Riego,SI,89,89,89,"Maíz, Maní, Fríjol, Caña, Café, Frutales, Maracuyá, Piña",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada El Potrero Según SC Quebrada La Mina,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 32.011' W,1° 21.305' N,,NO
496,52,NARIÑO,"52,411",LINARES,LINARES,EL POROTO,POROTO,ASOPOROTO,522,Pequeña,Riego,SI,28,28,28,"Caña, Café, Frutales, Fríjol",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada La Chorrera,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 31.472' W,1° 23.466' N,,NO
497,52,NARIÑO,"52,418",LOS ANDES,LOS ANDES,,PANGUS,ASOPANGUS,"1,007",Pequeña,Riego,SI,234,234,150,,Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,,Rio Telembi,CORPONARIÑO,SI,,,,,77° 43.013' W,1° 40.455' N,,NO
498,52,NARIÑO,"52,418",LOS ANDES,LOS ANDES,,PISCOYACO,ASOPISCOYACO,806,Pequeña,Riego,SI,351,351,351,,Privado,Asociación,Propio,AIS - DRE 2011,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
499,52,NARIÑO,"52,506",OSPINA,OSPINA,NARIÑO,NARIÑO,ASONARIÑO,561,Pequeña,Riego,SI,51,51,56,"Fríjol, Cebada, Alverja, Papa, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Cunchilla,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 34.462' W,1° 4.795' N,,NO
500,52,NARIÑO,"52,540",POLICARPA,POLICARPA,"EL EJIDO, PIEDRA VERDE",EL EJIDO,EL EJIDO,532,Pequeña,Riego,SI,56,56,28,"Maíz, Maní, Fríjol, Yuca, Frutales, Cacao, Maracuyá",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Playa Grande, La Paloma",Rio Patia Medio,CORPONARIÑO,NO,,,,,77° 28.855' W,1° 40.114' N,,NO
501,52,NARIÑO,"52,540",POLICARPA,POLICARPA,LA VEGA,LA VEGA,ASOLAVEGA,542,Pequeña,Riego,SI,32,32,18,"Fríjol, Maní, Maíz, Plátano",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada La Tola,Rio Patia Medio,CORPONARIÑO,NO,,,,,77° 26.430' W,1° 39.975' N,,NO
502,52,NARIÑO,"52,540",POLICARPA,POLICARPA,,AGROCER,ASOAGROCER,935,Pequeña,Riego,SI,120,120,134,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
503,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,CUASPUD CUATRO ESQUINAS,CUASPUD CUATRO ESQUINAS,ASO CUATRO ESQUINAS,849,Pequeña,Riego,SI,118,118,152,"Papa, Arveja, Cuyicultura, Hortalizas",Privado,Asociación,Propio,AIS - DRE 2011,Asociación de Usuarios,Quebrada El Viente o Los Alisos,Rio Chingual,CORPONARIÑO,SI,,,,,77° 26.169' W,0° 45.156' N,,NO
525,52,NARIÑO,"52,788",TANGUA,TANGUA,,ESPERANZA,ASO - ESPERANZA,953,Pequeña,Riego,SI,60,60,60,,Privado,Asociación,Propio,AIS - DRE 2012,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
504,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,LA FLORESTA,BRISAS DEL CAMPO,ASO-BRISAS DEL CAMPO,886,Pequeña,Riego,SI,35,35,46,"Verduras, Papa, Cebolla, Arveja, Hortalizas",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Amarilla,Alto Rio Putumayo,CORPONARIÑO,SI,,,,,77° 25.042' W,0° 43.897' N,,NO
505,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,"LOMA DEL MEDIO, MAGDALENA, CARRIZAL",LOMA DEL MEDIO,ASO-LOMA DEL MEDIO,519,Pequeña,Riego,SI,139,139,109,"Cebolla Junca, Zanahoria, Papa, Coliflor, Tomate, Papa, Arveja, Pastos",Público,ADR,Legalizado,Públicos,ADR,Quebrada Yamuesquer Quebrada La Leguiosa Según SC Río La Zarza,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 32.209' W,0° 48.257' N,,SI
506,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,"GUARACAL, LAURELES YESMERO, LOURDES, DIESMERO",POTOSÍ,ASOPOTOSI,547,Pequeña,Riego,SI,98,98,147,"Cebolla Junca, Zanahoria, Papa, Cebolla, Fríjol, Arveja, Maíz, Cilantro, Habichuela, Tomate, Maní, Caña, Hortalizas",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Yamuesquer,Alto Rio Putumayo,CORPONARIÑO,SI,,,,,77° 23.915' W,0° 42.827' N,,NO
507,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,"SAN PEDRO, SANTA ROSA, SANANTONIO",SAN PEDRO-SANTA ROSA,SANTA ROSA,554,Pequeña,Riego,SI,180,180,156,"Papa, Cebolla Junca, Maíz, Fríjol, Maní, Alverja, Hortalizas",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada La Magdalena,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 33.020' W,0° 49.294' N,,NO
508,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,SINAÍ - PURBUNTUD,SINAÍ,ASO-SINAI,528,Pequeña,Riego,SI,151,151,127,"Arveja, Papa, Cebolla, Maíz, Pastos",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada la Legiosa,Alto Rio Putumayo,CORPONARIÑO,SI,,,,,77° 22.850' W,0° 41.694' N,,NO
509,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,,YAMUESQUER,ASOYAMUESQUER,968,Pequeña,Riego,SI,72,72,72,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
510,52,NARIÑO,"52,560",POTOSÍ,POTOSÍ,,FUTURO,ASOFUTURO,"1,315",Pequeña,Riego,SI,84,84,135,,Público,Por definir,Sin transferir,Públicos,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
511,52,NARIÑO,"52,573",PUERRES,PUERRES,,ANGASMAYO,ANGASMAYO ZONA SUR,893,Pequeña,Riego,SI,299,299,240,,Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,,Alto Rio Putumayo,CORPONARIÑO,SI,,,,,77° 18.076' W,0° 50.295' N,,NO
512,52,NARIÑO,"52,573",PUERRES,PUERRES,"EL LLANO, LA HACIENDA, CABECERA MUNICIPAL PUERRAS, TESCUAL ALTO",INTIYACO,INTIYACO,538,Pequeña,Riego,SI,150,150,124,"Zanahoria, Papa, Maíz, Alverja, Hortalizas, Fríjol, Pastos, Tomate de Árbol",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Tescual, Río Angasmayo",Rio Guaitara,CORPONARIÑO,SI,,,,,77° 29.508' W,0° 54.799' N,,NO
513,52,NARIÑO,"52,573",PUERRES,PUERRES,TESCUAL BAJO,TESCUAL BAJO,ASO TESCUAL BAJO,558,Pequeña,Riego,SI,100,100,66,"Maíz, Fríjol, Papa, Maní, Fique, Pastos, Alverja",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Angasmayo,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 28.034' W,0° 54.275' N,,NO
514,52,NARIÑO,"52,585",PUPIALES,PUPIALES,,CAMPOVERDE,ASO - CAMPO VERDE,902,Pequeña,Riego,SI,190,190,189,,Privado,Asociación,Propio,AIS - DRE 2013,Asociación de Usuarios,,,CORPONARIÑO,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
515,52,NARIÑO,"52,019",SAN JOSÉ DE ALBÁN,SAN JOSÉ DE ALBÁN,"EL SOCORRO, SAN BOSCO, LA PRIMAVERA, GURANDAL, BUENA VISTA, SAN LUIS, CEBADERO, VIÑA, TAMBO BAJO, EL CARMELO, FÁTIMA",ALBÁN,ASO - SAN JOSE DE ALBAN,"1,059",Pequeña,Riego,NO,380,380,379,"Café, Caña, Plátano, Maíz, Fríjol",Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,Quebrada La Rucia Según SC Quebrada Chorrillo,Rio Juananbu,CORPONARIÑO,SI,,,,,77° 4.007' W,1° 28.273' N,,NO
516,52,NARIÑO,"52,687",SAN LORENZO,SAN LORENZO,LA VEGA,DALMACIA DE VEGAS,ASO DALMACIA VEGAS (ANTES LAS VEGAS),544,Pequeña,Riego,SI,144,144,144,"Fríjol, Maíz, Maní, Limón Tahití, Papaya, Maní, Maracuyá",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Santa Ana Según SC Quebradas El Molino, El Brinco",Rio Juananbu,CORPONARIÑO,SI,,,,,77° 13.333' W,1° 27.840' N,,NO
517,52,NARIÑO,"52,687",SAN LORENZO,SAN LORENZO,YUNGA,YUNGA,ASOCIACIÓN YUNGA,565,Pequeña,Riego,SI,60,60,22,"Fríjol, Maíz, Yuca, Maní, Tomate",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Santa Lucía,Rio Mayo,CORPONARIÑO,NO,,,,,77° 15.156' W,1° 38.223' N,,NO
518,52,NARIÑO,"52,687",SAN LORENZO,SAN LORENZO,,BARRANCO LAS TINAS,ASOBARANCO,"1,269",Pequeña,Riego,SI,90,90,90,"Maíz, Maní, Yuca, Cítricos",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada las Tinas,Rio Mayo,CORPONARIÑO,NO,,,,,77° 12.891' W,1° 32.590' N,,NO
519,52,NARIÑO,"52,693",SAN PABLO,SAN PABLO,,LOS LLANOS,ASO-LOS LLANOS,520,Pequeña,Riego,SI,52,52,74,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Mayo,CORPONARIÑO,NO,,,,,76° 58.728' W,1° 41.105' N,,NO
520,52,NARIÑO,"52,683",SANDONA,SANDONA,"SAN MIGUEL, SAN FRANCISCO, LAS DELICIAS",SAN FRANCISCO,ASO - SAN FRANCISCO,525,Pequeña,Riego,SI,64,64,64,"Café, Maíz, Yuca, Frutales, Caña",Privado,Asociación,Propio,AIS 2008 I,Asociación de Usuarios,"La Regadera, La Taguada",Rio Guaitara,CORPONARIÑO,SI,,,,,77° 27.704' W,1° 17.125' N,,NO
521,52,NARIÑO,"52,720",SAPUYES,SAPUYES,MARAMBA - LOS MONOS,MARAMBA - LOS MONOS,ASOMARAMBA - LOS MONOS,545,Pequeña,Riego,SI,150,150,94,"Fríjol, Maíz, Papa, Trigo, Pastos, Zanahoria, Haba",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Campana , Gurri",Rio Guaitara,CORPONARIÑO,SI,,,,,77° 38.927' W,1° 2.588' N,,NO
522,52,NARIÑO,"52,786",TAMINANGO,TAMINANGO,"PALO BOBO, CHARGUAYACO, LA VEGA",CHARGUAYACO,ASO - CHARGUAYACO,899,Pequeña,Riego,SI,118,118,83,"Papaya, Cítricos, Mango , Limón Tahití",Privado,Asociación,Propio,Otros,Asociación de Usuarios,"Quebrada El Molino, Quebrada Las Tinas",Rio Mayo,CORPONARIÑO,SI,,,,,77° 12.534' W,1° 31.909' N,,NO
523,52,NARIÑO,"52,786",TAMINANGO,TAMINANGO,ALTO LAS JUNTAS,LAS JUNTAS,ASOLASJUNTAS,"1,098",Pequeña,Riego,SI,63,63,63,"Papaya, Cítricos",Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Patia Alto,CORPONARIÑO,SI,,,,,77° 19.007' W,1° 37.595' N,,NO
524,52,NARIÑO,"52,788",TANGUA,TANGUA,,CURIACO,ASOCURIACO,810,Pequeña,Riego,SI,347,347,440,,Privado,Asociación,Propio,AIS 2009,Asociación de Usuarios,,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 21.208' W,1° 3.969' N,,NO
526,52,NARIÑO,"52,838",TUQUERRES,TUQUERRES,LA JARDINERA,SABANERA,ASOCIACIÓN LA SABANERA,541,Pequeña,Riego,SI,22,22,26,"Cebolla Junca, Papa, Repollo, Pastos, Zanahoria, Haba",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Elale,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 38.887' W,1° 8.760' N,,NO
527,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,ARGUELLO BAJO Y ALTO,ARGUELLO,ASOARGUELLO,504,Pequeña,Riego,SI,136,136,101,"Fríjol, Maíz, Trigo, Arveja, Zanahoria, Lulo, Café, Papa, Frutales, Mora,",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Arguello Según SC Quebrada Ahuyama,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 24.723' W,1° 10.117' N,,NO
528,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,CHAPACUAL,CHAPACUAL,ASOCHAPACUAL,842,Pequeña,Riego,SI,117,117,94,"Mora, Café, Maíz, Tomate, Lulo, Fresa",Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,Quebrada Ojo de Agua Riveros,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 25.384' W,1° 8.198' N,,NO
529,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,,CHAPAVEL,ASOCHAPAVEL,"1,270",Pequeña,Riego,SI,117,117,95,"Fríjol, Maíz, Papa, Café, Pastos",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Riveros,Rio Guaitara,CORPONARIÑO,NO,,,,,77° 24.293' W,1° 7.548' N,,NO
530,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,INANTAS,INANTAS,ASOINANTAS,513,Pequeña,Riego,SI,132,132,85,"Cebolla, Fríjol, Arveja, Maíz, Cilantro, Habichuela, Tomate, Café",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Magdalena,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 25.450' W,1° 6.929' N,,NO
531,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,,LA ESTANCIA,LA ESTANCIA,"1,271",Pequeña,Riego,SI,40,40,25,"Hortalizas, Pastos",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada La Magdalena,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 24.192' W,1° 8.611' N,,NO
532,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,LA GUACA,LA GUACA,ASOLAGUACA,540,Pequeña,Riego,SI,90,90,99,"Fríjol, Maíz, Trigo, Arveja, Papa, Hortalizas, Lulo, Caña, Café, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Guaca Según SC Quebrada El Moquillo,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 23.821' W,1° 11.267' N,,NO
533,52,NARIÑO,"52,885",YACUANQUER,YACUANQUER,"ZARAGOZA, SAN ISIDRO, PARTE DE ARGUELLO BAJO",ZARAGOZA,ASOZARAGOZA,566,Pequeña,Riego,SI,88,88,84,"Café, Fríjol, Tomate, Maíz, Frutales",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Zaragoza,Rio Guaitara,CORPONARIÑO,SI,,,,,77° 23.156' W,1° 12.320' N,,NO
534,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,"SANTA LUCIA, LA CURVA, OROQUE, GUAYABITOS, EL HOYO, EL LLANO ALTO, EL TIROL, EL HATO VIEJO, LLANO SUAREZ, LOS PINOS, EL MOLINO",ABREGO,ASUDRA,620,Mediana,Riego y Drenaje,SI,"1,989","1,123",674,"Cebolla cabezona, Frijol, Tomate, Maíz, Pastos, Tabaco, Caña de Azúcar, Yuca, Plátano, Hortalizas",Público,ADR,Legalizado,Públicos,ADR delegada,"Río Frío, Río Orocué",Rio Algodonal (Alto Catatumbo),CORPONOR,SI,,,,,73° 13.068' W,8° 3.962' N,,SI
535,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,"EL CAMPANARIO, RÍO CALIENTE",CAMPANARIO EL MOSQUITO,ASOCAMPANARIO,571,Pequeña,Riego,SI,44,44,26,"Fríjol, Tabaco, Tomate, Maíz, Yuca, Cebolla, Plátano, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada El Rodeo,Rio Algodonal (Alto Catatumbo),CORPONOR,NO,,,,,73° 17.164' W,7° 58.562' N,,NO
536,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,LA LABRANZA - SAN ISIDRO,LA LABRANZA,ASOLABRANZA,589,Pequeña,Riego,NO,40,40,35,"Cebolla Cabezona, Frijol, Tomate, Hortalizas",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Algodonal,Rio Algodonal (Alto Catatumbo),CORPONOR,NO,,,,,73° 12.195' W,8° 8.365' N,,NO
537,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,LA SIERRA,LA SIERRA,ASOSIERRA,603,Pequeña,Riego,SI,38,38,38,"Cebolla Cabezona, Frijol, Tomate, Maíz",Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Tarra,CORPONOR,NO,,,,,73° 9.788' W,8° 2.728' N,,NO
538,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,,OTARE,ASO OTARE,"1,272",Pequeña,Riego,SI,64,64,32,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Algodonal (Alto Catatumbo),CORPONOR,NO,,,,,73° 10.151' W,8° 0.815' N,,NO
539,54,NORTE DE SANTANDER,"54,003",ABREGO,ABREGO,"SAN JAVIER, LLANO DEL POZO, RIO FRIO, OROQUE, SANTA LUCIA",SAN JAVIER,ASO-SAN JAVIER,601,Pequeña,Riego,SI,70,70,84,"Maíz, Tabaco, Tomate, Cebolla, Fríjol, Pastos, Caña",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Enea, Quebrada Santa Bárbara, Río FRío",Rio Algodonal (Alto Catatumbo),CORPONOR,SI,,,,,73° 12.761' W,8° 0.277' N,,NO
